city,lat,lng
Severn,39.1355,-76.6956
Lake Havasu City,34.5006,-114.3113
Lenexa,38.9609,-94.8018
Orland Park,41.6075,-87.8619
Royal Oak,42.5084,-83.1539
Bowie,38.9549,-76.7406
Decatur,34.5731,-86.9905
Bel Air South,39.5022,-76.3113
Towson,39.3944,-76.619
Casa Grande,32.9069,-111.7624
Coconut Creek,26.2803,-80.1842
Kettering,39.6956,-84.1494
Herriman,40.4899,-112.017
Brookhaven,33.8743,-84.3314
Oak Lawn,41.7139,-87.7528
Lacey,47.0462,-122.7933
Bartlett,35.2337,-89.8195
Highland,34.1113,-117.165
Kannapolis,35.4764,-80.6408
Fountainebleau,25.7723,-80.346
Fountain Valley,33.7105,-117.9514
Bentonville,36.3547,-94.2305
Bradenton,27.4901,-82.5757
Smyrna,33.8633,-84.5168
Sarasota,27.3387,-82.5432
Apopka,28.7015,-81.5316
National City,32.6654,-117.0983
DeSoto,32.5992,-96.8633
Berwyn,41.8433,-87.7909
New Brunswick,40.487,-74.445
Apple Valley,44.7457,-93.2004
Mount Prospect,42.0641,-87.9375
Arcadia,34.1342,-118.0373
Southaven,34.9514,-89.9786
Tigard,45.4237,-122.7845
Perth Amboy,40.5202,-74.2724
Chicopee,42.1764,-72.5719
South Whittier,33.9336,-118.0312
West Haven,41.2739,-72.9672
Smyrna,35.9687,-86.5264
Tinley Park,41.567,-87.8049
Hacienda Heights,33.997,-117.9727
Beaumont,33.9076,-116.9766
San Jacinto,33.797,-116.9916
Plainfield,40.6154,-74.4157
West Sacramento,38.5557,-121.5505
Marana,32.4355,-111.1558
Yucaipa,34.0336,-117.0429
Peabody,42.5335,-70.9725
Rocky Mount,35.9685,-77.804
Texas City,29.4154,-94.9682
Kentwood,42.8852,-85.5926
Manhattan,39.1886,-96.6048
Colton,34.0538,-117.3255
Aspen Hill,39.0927,-77.0826
Diamond Bar,33.9992,-117.8161
Huntington Park,33.98,-118.2167
Wheaton,41.8561,-88.1085
Pinellas Park,27.8589,-82.7078
Aloha,45.492,-122.8725
Oak Park,41.8872,-87.7899
Minnetonka,44.9322,-93.4598
Twin Falls,42.5645,-114.4613
Edina,44.8914,-93.3602
Westchester,25.7471,-80.3523
Methuen Town,42.734,-71.1889
Normal,40.5217,-88.9884
Elyria,41.376,-82.106
Grand Island,40.9218,-98.3586
Novato,38.092,-122.5575
Paramount,33.8977,-118.1651
Kyle,29.9932,-97.8852
Placentia,33.8807,-117.8553
Wheaton,39.0492,-77.0573
Kendale Lakes,25.7081,-80.4078
Cathedral City,33.8362,-116.4642
Florissant,38.7996,-90.3269
Catalina Foothills,32.3046,-110.8838
West New York,40.7857,-74.0094
Lincoln,38.8774,-121.2937
Dunwoody,33.9418,-84.3122
Levittown,40.7241,-73.5125
Palm Desert,33.7378,-116.3695
Mooresville,35.5847,-80.8266
Little Elm,33.1858,-96.9295
Glendora,34.1449,-117.8467
Burien,47.4762,-122.3394
Aliso Viejo,33.5792,-117.7289
Summerville,33.0016,-80.1799
Collierville,35.047,-89.6987
Tamiami,25.7556,-80.4016
Wake Forest,35.9632,-78.514
Hoffman Estates,42.064,-88.1468
Westfield,40.0341,-86.1529
Columbus,39.2093,-85.9183
Troy,42.7354,-73.6751
Country Club,25.9407,-80.3102
Burleson,32.517,-97.3344
East Honolulu,21.2975,-157.7211
Levittown,40.1533,-74.8531
Mishawaka,41.6742,-86.1666
Grapevine,32.9343,-97.0742
Cuyahoga Falls,41.1641,-81.5207
Delano,35.7662,-119.2635
Enid,36.4063,-97.87
Milford city ,41.2255,-73.0625
El Dorado Hills,38.675,-121.049
Rosemead,34.0689,-118.0823
McLean,38.9436,-77.1943
Lakewood,41.4822,-81.8008
Jeffersonville,38.3376,-85.7026
Draper,40.4957,-111.8605
Covina,34.0903,-117.8818
Murray,40.6498,-111.8874
Downers Grove,41.7949,-88.0172
Rockwall,32.9169,-96.4374
Chesterfield,38.6589,-90.5803
St. Louis Park,44.9488,-93.3649
Florin,38.4832,-121.4043
Cypress,33.8171,-118.0386
Eagle Mountain,40.3137,-112.0114
North Bethesda,39.0393,-77.1191
Azusa,34.1386,-117.9124
Lawrence,39.8674,-85.9904
Coral Gables,25.7037,-80.2715
Everett,42.4064,-71.0545
Bedford,32.8464,-97.135
Antelope,38.7153,-121.361
Dublin,40.1112,-83.1454
Portage,42.2,-85.5906
Biloxi,30.4426,-88.9514
Titusville,28.5727,-80.8193
Euclid,41.5903,-81.5188
Ceres,37.5952,-120.962
University,28.0771,-82.4335
Stillwater,36.1317,-97.0742
Leesburg,39.1057,-77.5544
Bothell,47.7735,-122.2044
Tuckahoe,37.5878,-77.5858
Cedar Hill,32.581,-96.9591
Poway,32.9871,-117.0201
Cerritos,33.8678,-118.0686
Hilo,19.6883,-155.0863
Niagara Falls,43.0921,-79.0147
Fort Pierce,27.4255,-80.3431
San Luis Obispo,35.2669,-120.669
Minot,48.2375,-101.278
North Highlands,38.6713,-121.3721
Ocoee,28.5796,-81.5332
Roswell,33.373,-104.5294
Wilson,35.7311,-77.9284
Wauwatosa,43.0616,-88.0347
Glenview,42.0825,-87.8214
Middletown,41.5476,-72.6549
Oro Valley,32.4208,-110.9767
Brea,33.9254,-117.8655
Rancho Santa Margarita,33.6318,-117.5988
Roseville,42.5074,-82.9369
Mentor,41.6893,-81.3362
Winter Garden,28.5421,-81.5967
Newark,37.5201,-122.0307
East Providence,41.8065,-71.3565
Goose Creek,32.9927,-80.0055
La Mirada,33.9025,-118.0093
Huntsville,30.7009,-95.5567
Rowland Heights,33.9716,-117.8912
Beavercreek,39.731,-84.0624
Los Banos,37.063,-120.8406
Prescott,34.5849,-112.4473
Gallatin,36.3782,-86.4698
Olive Branch,34.961,-89.8469
Attleboro,41.9311,-71.295
Salina,38.8136,-97.6143
Farmington,36.7555,-108.1823
Whitney,36.1008,-115.0379
Potomac,39.0141,-77.1943
Urbandale,41.639,-93.7812
Strongsville,41.3128,-81.8313
Pahrump,36.2235,-115.9974
Hackensack,40.8891,-74.0462
Wentzville,38.8153,-90.8669
Plainfield,41.6207,-88.2253
Haltom City,32.8176,-97.2707
Altamonte Springs,28.6615,-81.3953
Keller,32.9335,-97.2256
Odenton,39.0661,-76.6938
Ashburn,39.0277,-77.4714
Elmhurst,41.8973,-87.9432
East Lansing,42.748,-84.4836
Brentwood,35.9918,-86.7758
Sayreville,40.4656,-74.3237
Sierra Vista,31.563,-110.3153
Morgan Hill,37.1325,-121.6419
Bountiful,40.8721,-111.8647
Littleton,39.5915,-105.0188
Pearl City,21.4031,-157.9566
Lake Ridge,38.6847,-77.3066
Shakopee,44.7745,-93.4772
Palm Springs,33.8017,-116.5382
Clermont,28.5325,-81.7208
Riverton,40.5176,-111.9636
The Colony,33.0925,-96.8976
Mankato,44.1715,-93.9772
West Lafayette,40.4432,-86.9238
Moorhead,46.8673,-96.7461
Cleveland Heights,41.5113,-81.5636
North Lauderdale,26.2113,-80.2209
Fairfield,39.3301,-84.5409
Sicklerville,39.7452,-74.9934
Fond du Lac,43.7718,-88.4397
Cutler Bay,25.5765,-80.3356
Rohnert Park,38.3479,-122.6965
Oakley,37.9929,-121.6952
Salem,42.5129,-70.9021
Concord,43.2305,-71.5595
Wilkes-Barre,41.2469,-75.876
North Fort Myers,26.7244,-81.8485
El Centro,32.7865,-115.5595
Freeport,40.6515,-73.585
Saratoga Springs,40.345,-111.9154
Oakland Park,26.178,-80.1528
Columbia,35.6238,-87.0484
Greenacres,26.627,-80.1371
Hicksville,40.7637,-73.5245
Lompoc,34.6618,-120.4714
Trujillo Alto,18.3599,-66.0096
Lombard,41.8741,-88.0157
Spanish Fork,40.1101,-111.6405
Linden,40.6251,-74.2383
Waxahachie,32.4035,-96.8446
Pittsfield,42.4517,-73.2605
Channelview,29.7914,-95.1144
Ormond Beach,29.2985,-81.1014
Newnan,33.3767,-84.7761
Woodbridge,38.6409,-77.258
Holly Springs,35.6526,-78.8399
Danville,37.8121,-121.9698
Burke,38.7773,-77.2633
Huber Heights,39.8595,-84.113
West Babylon,40.7129,-73.3585
Delaware,40.2851,-83.0741
Schertz,29.565,-98.2535
North Miami Beach,25.9302,-80.1659
Woonsocket,42.001,-71.4993
Hollister,36.8555,-121.3986
Campbell,37.2802,-121.9539
Buffalo Grove,42.1675,-87.9615
Edmonds,47.8115,-122.3533
Catonsville,39.2646,-76.7424
Manassas,38.7479,-77.4838
Vineyard,38.474,-121.324
Puyallup,47.1793,-122.2902
San Bruno,37.6256,-122.4313
Coachella,33.6905,-116.143
Jefferson City,38.5676,-92.1759
French Valley,33.5999,-117.1069
Midland,43.6241,-84.2319
Beverly,42.5681,-70.8627
Mableton,33.8133,-84.5655
Danville,36.5831,-79.4088
Moline,41.4821,-90.492
Bullhead City,35.1205,-114.5461
Peachtree Corners,33.967,-84.232
Linton Hall,38.7551,-77.575
Coppell,32.9639,-96.9903
Annandale,38.8324,-77.196
Lebanon,36.204,-86.3481
Altadena,34.1927,-118.1346
Land O' Lakes,28.2075,-82.4476
Grove City,39.8654,-83.069
Belleville,38.5164,-89.99
Post Falls,47.7213,-116.9384
Marion,42.0451,-91.585
Fitchburg,42.5912,-71.8156
Brookfield,43.064,-88.1231
Coram,40.8812,-73.0059
Princeton,25.5396,-80.3971
Weslaco,26.1599,-97.9877
Shelton,41.306,-73.1383
Marlborough,42.3494,-71.5468
Milton,34.1353,-84.3139
Rancho Palos Verdes,33.7554,-118.3634
Hallandale Beach,25.9854,-80.1423
Woburn,42.4869,-71.1543
Brighton,39.9716,-104.7963
Indian Trail,35.0699,-80.6452
Reynoldsburg,39.9588,-82.7943
Romeoville,41.6318,-88.0997
Maplewood,44.9842,-93.0247
Lynnwood,47.8284,-122.3033
Lancaster,39.7248,-82.6049
Covington,39.0334,-84.5166
Mount Juliet,36.199,-86.5115
Friendswood,29.511,-95.1981
Germantown,35.0829,-89.7824
Lancaster,32.5922,-96.7739
Annapolis,38.9706,-76.5047
Meadow Woods,28.3698,-81.3467
Westfield,42.1382,-72.7561
Essex,39.3021,-76.4449
Cedar Falls,42.5195,-92.4536
Kearny,40.7528,-74.1202
Bartlett,41.9804,-88.2071
Woodlawn,39.3054,-76.7489
DeKalb,41.9314,-88.7481
Pine Bluff,34.2116,-92.0173
Crystal Lake,42.2333,-88.3351
New Berlin,42.9726,-88.1291
Lake Oswego,45.4129,-122.7004
Findlay,41.0469,-83.6379
Valley Stream,40.6647,-73.7043
The Acreage,26.774,-80.2779
Cottage Grove,44.8161,-92.9274
Cape Girardeau,37.3109,-89.5597
Plant City,28.014,-82.1201
Culver City,34.0058,-118.3968
Oviedo,28.658,-81.1872
Hurst,32.8353,-97.1809
Hobbs,32.7281,-103.16
Duncanville,32.646,-96.9127
Waipahu,21.3859,-158.0101
Hutchinson,38.0671,-97.9081
DeLand,29.0225,-81.2875
Fort Lee,40.8509,-73.9713
Apache Junction,33.3985,-111.535
Rexburg,43.8226,-111.7919
Lincoln Park,42.2432,-83.1811
Lake Stevens,48.0024,-122.0953
Severna Park,39.087,-76.5687
Issaquah,47.5439,-122.0471
Rosenberg,29.5456,-95.8223
Chelsea,42.3959,-71.0325
Lakewood Ranch,27.4185,-82.3948
Carol Stream,41.9181,-88.1307
Aventura,25.9566,-80.1371
West Fargo,46.8573,-96.9057
Bettendorf,41.5657,-90.4765
Park Ridge,42.0125,-87.8436
Greer,34.933,-82.2313
Quincy,39.9336,-91.3799
Grants Pass,42.4333,-123.3317
Parkland,47.1417,-122.4376
Royal Palm Beach,26.7038,-80.2241
Warren,41.239,-80.8174
Streamwood,42.0209,-88.1779
Roy,41.1714,-112.0485
Keizer,45.0028,-123.0243
Owasso,36.2878,-95.8311
Navarre,30.4174,-86.8907
Peachtree City,33.3942,-84.571
Menomonee Falls,43.1487,-88.1227
La Vergne,36.02,-86.5586
Prattville,32.4597,-86.4573
Valrico,27.9193,-82.2293
San Gabriel,34.0949,-118.099
Clinton,38.7499,-76.9063
Vestavia Hills,33.4518,-86.7437
Bell Gardens,33.9663,-118.155
Security-Widefield,38.7489,-104.7142
Stanton,33.8003,-117.9935
Westerville,40.1241,-82.921
Wheeling,42.1308,-87.924
Atlantic City,39.3797,-74.4527
Phenix City,32.4585,-85.0253
Calexico,32.6849,-115.4944
Winter Springs,28.6889,-81.2703
Urbana,40.1107,-88.1973
Mechanicsville,37.6263,-77.3561
La Quinta,33.6536,-116.2785
East Point,33.6696,-84.4701
Georgetown,38.2247,-84.5487
Clovis,34.4376,-103.1923
Riviera Beach,26.7813,-80.0741
Hot Springs,34.4892,-93.0501
Sun City,33.6165,-112.2819
Adelanto,34.5814,-117.4397
Northglenn,39.9108,-104.9783
Portage,41.5856,-87.1797
Holyoke,42.2125,-72.6411
Lewiston,44.0915,-70.1681
Tupelo,34.2692,-88.7318
Montclair,34.0715,-117.6981
Hilton Head Island,32.1896,-80.7499
Winchester,36.1365,-115.137
Rome,34.2662,-85.1863
Central Islip,40.7836,-73.1945
Fuquay-Varina,35.5953,-78.7778
Evans,33.5619,-82.1351
New Albany,38.309,-85.8234
Bartlesville,36.7365,-95.9456
Monrovia,34.165,-117.9921
Pleasant Grove,40.3716,-111.7412
Carpentersville,42.1227,-88.2896
Pacifica,37.6113,-122.4782
South Miami Heights,25.5886,-80.3862
Oregon City,45.3418,-122.5924
La Puente,34.0323,-117.9533
Greenfield,42.9619,-88.0052
Foothill Farms,38.6867,-121.3475
Mission Bend,29.6948,-95.6658
Tooele,40.5393,-112.3082
Estero,26.4276,-81.7951
Midlothian,32.4669,-96.989
Cedar City,37.6834,-113.0956
Leavenworth,39.3239,-94.924
Copperas Cove,31.1192,-97.914
Kearns,40.6519,-112.0095
Tucker,33.8436,-84.2024
Wildomar,33.6173,-117.2582
Martinez,37.9985,-122.1161
Hanover Park,41.9818,-88.1446
Muskogee,35.7432,-95.3567
Oakton,38.8887,-77.3016
Rock Island,41.4699,-90.5827
Richfield,44.8763,-93.2829
La Presa,32.711,-117.0027
South Valley,35.0093,-106.6819
Kiryas Joel,41.3411,-74.1667
Hilliard,40.0353,-83.1578
Beloit,42.523,-89.0184
Claremont,34.1259,-117.7153
Oak Creek,42.8803,-87.9009
Sun Prairie,43.1825,-89.2362
Elmont,40.7033,-73.7078
Commack,40.8435,-73.2833
Merrillville,41.4728,-87.3196
Upper Arlington,40.0272,-83.0704
Woodstock,34.1026,-84.5091
Douglasville,33.7384,-84.7054
Farmers Branch,32.9272,-96.8804
Socorro,31.6383,-106.2601
La Porte,29.6689,-95.0484
Dunedin,28.0329,-82.7862
North Ridgeville,41.3852,-82.0195
Olney,39.1465,-77.0715
San Luis,32.4911,-114.7089
Richmond West,25.6105,-80.4297
Randallstown,39.3723,-76.8024
Moorpark,34.2861,-118.8768
Benton,34.5776,-92.5713
Kaneohe,21.4062,-157.7904
Lauderdale Lakes,26.1682,-80.2017
Windsor,40.469,-104.9198
Roseville,45.0155,-93.1545
El Mirage,33.5905,-112.3271
East Meadow,40.7197,-73.5604
Parkland,26.3219,-80.2533
Plainfield,39.6954,-86.3716
Norristown,40.1225,-75.3398
Inver Grove Heights,44.8247,-93.0596
Marion,40.5973,-83.1227
Franklin,42.8854,-88.0104
Temple City,34.1022,-118.0579
Midvale,40.6148,-111.8927
Salisbury,35.6658,-80.4905
Egypt Lake-Leto,28.0177,-82.5062
San Juan,26.1903,-98.152
Carrollwood,28.0577,-82.5148
Owings Mills,39.4115,-76.7913
Fruit Cove,30.0972,-81.6175
Monroe,35.0063,-80.5596
Richmond,39.8318,-84.8905
Cookeville,36.1482,-85.5109
Richmond,37.7307,-84.2925
Kendall West,25.7065,-80.4388
Torrington,41.8349,-73.1282
Stockbridge,33.5254,-84.2295
Springville,40.1638,-111.6205
Fair Oaks,38.8653,-77.3586
Addison,41.9313,-88.0085
Oswego,41.6834,-88.3372
Gahanna,40.0251,-82.8637
American Fork,40.3783,-111.7953
Brunswick,41.2465,-81.8198
Hinesville,31.8248,-81.6137
Watertown Town,42.37,-71.1774
Calumet City,41.6134,-87.5505
Orangevale,38.6881,-121.2209
Wildwood,38.58,-90.6698
Oakville,38.4479,-90.3199
Chillum,38.9666,-76.9791
Redmond,44.2612,-121.181
Fair Lawn,40.9359,-74.1177
Mason,39.3571,-84.3023
West Hollywood,34.0883,-118.3719
Graham,47.0322,-122.2827
Golden Glades,25.9129,-80.2013
Sahuarita,31.9323,-110.9654
Prairieville,30.3151,-90.9571
San Juan Capistrano,33.5008,-117.6544
Pueblo West,38.3465,-104.7246
Timberwood Park,29.6995,-98.4838
Oildale,35.4293,-119.0306
Butte,45.902,-112.6571
University Place,47.2147,-122.5461
Long Beach,40.5887,-73.666
Merritt Island,28.3139,-80.6708
University City,38.6657,-90.3315
Northbrook,42.1292,-87.8352
Del Rio,29.3708,-100.8801
Canton,34.2467,-84.4897
Manhattan Beach,33.8894,-118.3967
Prosper,33.2394,-96.8087
Manitowoc,44.0991,-87.6812
Fairborn,39.801,-84.0094
McMinnville,45.211,-123.1918
Lewiston,46.3934,-116.9933
Meridian,32.3846,-88.6896
College Park,38.996,-76.9337
Valparaiso,41.4783,-87.0506
Goshen,41.5743,-85.8309
Pleasant Hill,37.9539,-122.0759
Spanaway,47.0979,-122.4233
Stow,41.1765,-81.4344
Westmont,33.9417,-118.3018
Pikesville,39.3893,-76.702
South Riding,38.912,-77.5132
Cooper City,26.0463,-80.2862
Montgomery Village,39.1788,-77.1954
Dakota Ridge,39.6192,-105.1344
Lufkin,31.3217,-94.7277
New City,41.1542,-73.9912
San Dimas,34.1082,-117.809
Crown Point,41.4143,-87.3457
Westlake,41.4524,-81.9294
Kearney,40.7011,-99.0833
Syracuse,41.0859,-112.0698
Eastpointe,42.4657,-82.9461
Weatherford,32.7536,-97.7723
Woodridge,41.737,-88.0409
Kingman,35.217,-114.0105
Leawood,38.9075,-94.6258
Cibolo,29.5634,-98.2115
Deer Park,29.6898,-95.1151
Englewood,39.6468,-104.9942
Walla Walla,46.0671,-118.3368
Statesboro,32.4375,-81.7751
Uniondale,40.7176,-73.5947
Alabaster,33.2198,-86.8225
Kennesaw,34.026,-84.6177
Gadsden,34.0086,-86.0157
Baldwin,40.6511,-73.6075
Harker Heights,31.0572,-97.6446
Goldsboro,35.3778,-77.9717
Ken Caryl,39.577,-105.1144
Petersburg,37.2043,-77.3913
Huntington Station,40.8446,-73.405
Gillette,44.2752,-105.4982
Chester,39.8456,-75.3718
West Little River,25.8571,-80.2367
Helena,46.5965,-112.0202
Bethel Park,40.3238,-80.0364
Martinez,33.5209,-82.0985
East Lake,28.1206,-82.6868
Spring Valley,41.1151,-74.0486
Cottonwood Heights,40.6137,-111.8144
Cleburne,32.3568,-97.4151
Foster City,37.5553,-122.2659
Canyon Lake,29.8761,-98.2611
Sherwood,34.8507,-92.2029
Clearfield,41.103,-112.0238
Dana Point,33.4733,-117.6967
Rochester,43.299,-70.9787
Glendale Heights,41.9196,-88.0785
Kaysville,41.029,-111.9456
Bell,33.9801,-118.1798
Andover,45.2571,-93.3265
Brooklyn Center,45.0681,-93.3162
Desert Hot Springs,33.955,-116.5429
Menlo Park,37.4685,-122.1673
Los Gatos,37.2304,-121.9562
St. Charles,41.9193,-88.3109
Pasadena,39.1552,-76.5537
Savage,44.7545,-93.3632
Lathrop,37.809,-121.3131
Goleta,34.4361,-119.8594
Des Moines,47.3914,-122.3156
Garner,35.6936,-78.6181
Garfield,40.8791,-74.1085
Fallbrook,33.3693,-117.2259
Florence,38.9899,-84.6471
Aiken,33.5303,-81.7271
Buenaventura Lakes,28.3349,-81.3539
Spring Valley,32.7317,-116.9766
Maryville,35.7468,-83.9789
Hutto,30.5396,-97.544
Long Branch,40.2965,-73.9915
Massillon,40.7838,-81.5254
Wheat Ridge,39.7728,-105.1028
O'Fallon,38.5974,-89.9148
Elk Grove Village,42.0064,-87.9921
Nacogdoches,31.6134,-94.6528
Oak Ridge,35.9639,-84.2938
North Olmsted,41.4149,-81.919
Fair Oaks,38.6504,-121.2496
Atwater,37.3529,-120.5959
Cornelius,35.4724,-80.8813
West Odessa,31.8389,-102.5003
Juneau,58.4546,-134.1739
Duluth,34.0053,-84.1492
Beverly Hills,34.0786,-118.4021
Opelika,32.6612,-85.3769
Milford Mill,39.3444,-76.7668
Pullman,46.7336,-117.168
Erie,40.0404,-105.0399
Oceanside,40.6328,-73.6364
Marrero,29.8871,-90.1126
Laramie,41.3099,-105.6085
Carlsbad,32.401,-104.2388
Pekin,40.5678,-89.6251
Sun City Center,27.715,-82.3569
Rome,43.226,-75.4909
Ithaca,42.4442,-76.5032
Seguin,29.5891,-97.9676
San Pablo,37.9629,-122.3426
Dania Beach,26.0593,-80.1637
Lake Magdalene,28.0875,-82.4791
West Bend,43.4173,-88.1818
Bethany,45.5614,-122.837
Bangor,44.8323,-68.7906
Naugatuck,41.489,-73.0518
Mundelein,42.2693,-88.0102
Nicholasville,37.8906,-84.5668
Middle River,39.3436,-76.4253
Bel Air North,39.5543,-76.3732
Fitchburg,42.9859,-89.4255
New Bern,35.0955,-77.0723
Lakeside,30.1356,-81.7674
Shawnee,35.3531,-96.9647
Centereach,40.8681,-73.0821
Eagle,43.7223,-116.3866
LaGrange,33.0274,-85.0384
Zionsville,39.9897,-86.3182
Bluffton,32.2135,-80.9316
Orcutt,34.8691,-120.4222
Bay Shore,40.7288,-73.2495
Sterling,39.0052,-77.405
Holladay,40.66,-111.8226
New Smyrna Beach,29.0249,-80.9652
Santa Paula,34.3545,-119.0656
Port Chester,41.0051,-73.668
Haines City,28.1102,-81.6157
SeaTac,47.4444,-122.2986
Lawndale,33.8884,-118.3531
Alamogordo,32.8837,-105.9625
Southlake,32.9545,-97.1503
North Royalton,41.3138,-81.745
Hopkinsville,36.8381,-87.4775
Northport,33.2586,-87.5993
Bella Vista,36.4667,-94.2707
Laguna Hills,33.5918,-117.6991
Springfield,38.781,-77.1839
Ballwin,38.595,-90.55
Sanford,35.4875,-79.177
La Verne,34.1207,-117.7703
North Chicago,42.3172,-87.8595
Westfield,40.6516,-74.3432
Oakleaf Plantation,30.1689,-81.8337
Los Altos,37.3684,-122.0965
Miami Lakes,25.9125,-80.3214
Washington,37.1303,-113.4878
Banning,33.946,-116.8992
West Falls Church,38.8648,-77.1878
Lawrenceville,33.9523,-83.9932
Eldersburg,39.4041,-76.9528
Franklin Square,40.7002,-73.6775
Burlingame,37.5859,-122.3667
Gurnee,42.3708,-87.9392
Morrisville,35.8368,-78.8348
Ferry Pass,30.5205,-87.1899
Princeton,40.3562,-74.6693
Liberty,39.2394,-94.4191
Redan,33.7394,-84.1644
Parkville,39.3832,-76.5519
Chamblee,33.8842,-84.3007
North Tonawanda,43.0457,-78.8659
Saratoga,37.2684,-122.0263
Brownsburg,39.8337,-86.383
Newark,39.6776,-75.7576
Granger,41.7374,-86.1348
Niles,42.0278,-87.8099
Highland Park,42.1823,-87.8104
Middletown,41.4459,-74.4236
Austintown,41.0932,-80.7405
Summerlin South,36.1242,-115.3324
Ruskin,27.7065,-82.4209
McDonough,33.4397,-84.1505
Bowling Green,41.3776,-83.6495
Drexel Hill,39.9495,-75.3038
Matthews,35.1195,-80.7101
Fridley,45.0841,-93.2595
Paragould,36.0555,-90.5149
Greenville,33.1116,-96.1099
Winter Park,28.5989,-81.3442
Algonquin,42.1629,-88.3159
Hazleton,40.9505,-75.9725
Crofton,39.0144,-76.68
Gloucester,42.626,-70.6897
San Carlos,37.4982,-122.2677
Monterey,36.5919,-121.8808
Rahway,40.6077,-74.2807
Atascadero,35.4827,-120.6858
Orchards,45.689,-122.5306
Galesburg,40.9506,-90.3763
Hobart,41.514,-87.2729
Schererville,41.4861,-87.4442
Central,30.5593,-91.0369
Laurel,39.0949,-76.8622
Raytown,38.9944,-94.4641
Anderson,34.5211,-82.6478
Southgate,42.2047,-83.2057
Burton,42.9974,-83.6175
Melrose,42.4556,-71.059
Magna,40.7634,-112.1599
Casselberry,28.6624,-81.3217
San Lorenzo,37.6733,-122.1332
Eastern Goleta Valley,34.4448,-119.7879
Bixby,35.9454,-95.8776
Oak Park,42.4649,-83.1824
Garfield Heights,41.4199,-81.6038
Vero Beach South,27.6132,-80.4163
Fleming Island,30.0988,-81.7124
Texarkana,33.436,-93.9959
Englewood,40.8917,-73.9736
Fountain,38.6886,-104.6829
Kirkwood,38.5788,-90.4203
Jacksonville,34.8807,-92.1304
Harrison,41.0236,-73.7193
Clarksburg,39.2246,-77.2659
Suisun City,38.2473,-122.0091
Statesville,35.7842,-80.8713
East Palo Alto,37.4671,-122.1352
Mehlville,38.5018,-90.3149
Easton,40.6858,-75.2209
Sachse,32.9726,-96.5793
East Lake-Orient Park,27.997,-82.3653
Russellville,35.2762,-93.1383
Independence,38.951,-84.5492
Shaker Heights,41.4744,-81.5496
Enterprise,31.3275,-85.8463
Jeffersontown,38.2049,-85.5701
Perry Hall,39.4068,-76.478
Lake in the Hills,42.1913,-88.3477
Greenville,33.385,-91.0514
Burbank,41.7444,-87.7686
Golden Gate,26.1844,-81.7031
Converse,29.5091,-98.3084
Twentynine Palms,34.1478,-116.0659
Daphne,30.6263,-87.8816
Danville,40.1426,-87.6111
Northampton,42.3266,-72.6745
Carney,39.405,-76.5235
East Niles,35.3683,-118.9225
Temescal Valley,33.7581,-117.4677
Forest Hills,42.9577,-85.4895
Laplace,30.0731,-90.4758
Frankfort,38.1924,-84.8643
Lansing,41.5648,-87.5462
Madison Heights,42.5073,-83.1034
Jamestown,42.0976,-79.2367
Monroeville,40.4262,-79.7605
Apollo Beach,27.7618,-82.4003
Aberdeen,45.4649,-98.4686
Fort Mill,35.0061,-80.9389
Rockledge,28.3203,-80.736
Glen Ellyn,41.8666,-88.0629
Bergenfield,40.9236,-73.9982
Fortuna Foothills,32.6616,-114.3974
Forney,32.744,-96.4529
Eagle Pass,28.7125,-100.484
Short Pump,37.6549,-77.6201
Citrus Park,28.073,-82.5628
Chaska,44.8164,-93.6091
Ridgecrest,35.6308,-117.6622
Allen Park,42.2595,-83.2107
Maple Valley,47.3659,-122.0368
Oakdale,44.9876,-92.9641
Glen Cove,40.8709,-73.6287
Ramsey,45.2617,-93.4494
Crestview,30.7477,-86.5785
Clayton,35.659,-78.4498
Tysons,38.9215,-77.2273
Henderson,37.8397,-87.5798
Maryland Heights,38.7189,-90.4749
Williston,48.1814,-103.6364
New Iberia,30.0049,-91.8202
Lake Jackson,29.0516,-95.4521
Huntley,42.1599,-88.433
Walnut,34.0334,-117.8593
Prior Lake,44.7246,-93.4419
Hamtramck,42.3954,-83.0559
Shirley,40.7936,-72.8748
Monsey,41.1181,-74.0682
Garden City,37.9753,-100.8527
Madison,32.4738,-90.13
McHenry,42.3387,-88.2932
Reisterstown,39.455,-76.814
South Laurel,39.0603,-76.8456
Tualatin,45.3772,-122.7748
Alvin,29.3872,-95.2938
Homewood,33.4619,-86.809
Mount Pleasant,42.7129,-87.8876
